date,market,reason,symbol
2022-09-04,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-05,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-05,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-05,crypto,pre-inception or indicator warmup,POL-USD
2022-09-05,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-05,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-05,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-05,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-06,stock,pre-inception or indicator warmup,ARM
2022-09-06,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-06,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-06,crypto,pre-inception or indicator warmup,POL-USD
2022-09-06,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-06,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-06,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-06,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-07,stock,pre-inception or indicator warmup,ARM
2022-09-07,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-07,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-07,crypto,pre-inception or indicator warmup,POL-USD
2022-09-07,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-07,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-07,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-07,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-08,stock,pre-inception or indicator warmup,ARM
2022-09-08,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-08,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-08,crypto,pre-inception or indicator warmup,POL-USD
2022-09-08,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-08,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-08,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-08,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-09,stock,pre-inception or indicator warmup,ARM
2022-09-09,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-09,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-09,crypto,pre-inception or indicator warmup,POL-USD
2022-09-09,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-09,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-09,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-09,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-10,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-10,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-10,crypto,pre-inception or indicator warmup,POL-USD
2022-09-10,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-10,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-10,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-10,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-11,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-11,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-11,crypto,pre-inception or indicator warmup,POL-USD
2022-09-11,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-11,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-11,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-11,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-12,stock,pre-inception or indicator warmup,ARM
2022-09-12,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-12,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-12,crypto,pre-inception or indicator warmup,POL-USD
2022-09-12,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-12,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-12,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-12,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-13,stock,pre-inception or indicator warmup,ARM
2022-09-13,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-13,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-13,crypto,pre-inception or indicator warmup,POL-USD
2022-09-13,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-13,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-13,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-13,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-14,stock,pre-inception or indicator warmup,ARM
2022-09-14,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-14,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-14,crypto,pre-inception or indicator warmup,POL-USD
2022-09-14,crypto,pre-inception or indicator warmup,RENDER-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-09-14,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-09-14,crypto,pre-inception or indicator warmup,WIF-USD
2022-09-14,crypto,pre-inception or indicator warmup,XRP-USD
2022-09-15,stock,pre-inception or indicator warmup,ARM
2022-09-15,crypto,pre-inception or indicator warmup,ARB-USD
2022-09-15,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-09-15,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-09-15,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-09-15,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-09-15,crypto,pre-inception or indicator warmup,PEPE-USD
2022-09-15,crypto,pre-inception or indicator warmup,POL-USD
